nr	slot	ET	age_number	study	age	cond	sex	video	yoke	left_right	id	agem	aged	trial	min	sec	hide	choice	corr	valid	imitation	imi_what	imitator	daycare	oldersibs	sibs	sib_age1	sib_age2	sib_age3	friends	q1a	q1b	q2	q3	q4	q5	q6	q6_rev	q7	peer_mean
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	2	4	57	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	3	5	26	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	4	5	57	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	5	6	29	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	6	7	5	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	7	7	34	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	8	8	5	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	9	8	40	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	1	4	40	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	2	5	28	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	3	6	0	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	4	6	40	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	5	7	15	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	6	7	55	1	1	1	in	1	point	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	7	8	40	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	8	9	20	3	2	0	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	17		38	ETPIP	M36	peer	0	gir3	f3	lef	8725068	38	1162	9	10	40	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	40	4	4	5	3	3	3	4	3,833333333
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	1	3	59	3	3	1	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	2	5	5	1	3	0	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	3	5	6	2	2	1	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	4	5	35	1	2	0	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	5	6	15	3	2	0	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	6	6	50	2	2	1	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	7	7	20	1	3	0	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	8	8	0	3	3	1	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	18	ET	38	ETPIP	M36	peer	0	gir3	f3	rig	8904024	38	1160	9	8	35	2	3	0	in	0	0	0	1	1	2	5	1	na	1	na	42	3	4	5	4	3	3	3	3,666666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	1	4	25	3	3	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	2	4	55	1	1	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	3	5	34	2	2	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	4	6	15	1	1	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	5	6	39	3	3	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	6	7	13	2	2	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	7	7	55	3	3	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	8	8	35	2	2	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	19		38	ETPIP	M36	adul	0	wom1	f1	lef	8791488	38	1177	9	9	5	1	1	1	in	0	0	0	1	1	1	6	na	na	1	na	35	3	5	5	4	2	4	4	4,166666667
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	2	5	53	2	2	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	3	6	40	3	3	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	4	7	20	2	2	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	5	7	53	1	1	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	6	8	25	3	3	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	7	8	55	1	1	1	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	8	9	33	3	2	0	in	0	0	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	20	ET	38	ETPIP	M36	adul	0	wom1	f1	rig	8870544	38	1155	9	10	5	2	2	1	in	1	att	1	1	1	3	5	7	9	1	na	30	4	5	4	4	3	3	3	3,833333333
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	1	7	9	1	1	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	2	7	30	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	3	8	4	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	4	8	35	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	5	9	5	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	6	9	41	1	1	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	7	10	22	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	8	10	45	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	21		38	ETPIP	M36	adul	0	wom2	f2	lef	8821440	38	1157	9	11	21	1	1	1	in	0	0	0	1	0	1	0,5	na	na	1	na	30	4	5	5	3	2	4	4	4,166666667
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	1	3	50	3	3	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	2	4	30	2	2	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	3	4	55	1	1	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	4	5	23	3	3	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	5	6	5	2	3	0	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	6	6	37	1	1	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	7	7	10	3	3	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	8	7	40	2	2	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	22		37	ETPIP	M36	adul	0	wom3	f3	rig	8879148	37	1149	9	8	24	1	1	1	in	0	0	0	1	1	1	5	na	na	1	na	84	4	4	4	4	2	4	3	3,833333333
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	1	5	40	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	2	6	17	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	3	6	50	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	4	7	24	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	5	7	55	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	6	8	30	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	7	9	4	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	8	9	40	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	23	ET	38	ETPIP	M36	adul	0	wom3	f3	lef	8750052	38	1176	9	10	12	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	20	4	5	4	5	3	3	3	4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	1	7	1	1	1	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	2	7	50	3	3	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	3	8	19	2	2	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	4	9	0	3	3	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	5	9	28	2	2	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	6	10	0	1	1	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	7	10	33	3	3	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	8	11	12	2	2	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
0	24		37	ETPIP	M36	adul	0	wom2	f2	rig	8819604	37	1139	9	12	0	1	1	1	in	0	0	0	1	1	1	1	3	na	1	na	40	4	na	3	2	2	4	4	3,4
