"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup1"	"0"	"NaN"	"NaN"	"1"	"NaN"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup3"	"1"	"NaN"	"NaN"	"0"	"NaN"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"0.5"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"0.888888888888889"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"0.888888888888889"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"1"	"1"	"cup1"	"NaN"	"0.5"	"0"	"1"	"1"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"1"	"1"	"cup3"	"NaN"	"0.666666666666667"	"1"	"0"	"0"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"1"	"1"	"correct"	"NaN"	"0.5"	"0"	"1"	"1"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	NA	NA	"cup1"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	NA	NA	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	NA	NA	"cup3"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	NA	NA	"correct"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"243888"	"2232212X3"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"0"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup1"	"NaN"	"1"	"1"	"NaN"	"NaN"
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup3"	"NaN"	"0"	"0"	"NaN"	"NaN"
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"correct"	"NaN"	"1"	"1"	"NaN"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0.138888888888889"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0.995539696699376"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"0.995539696699376"	"NaN"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup1"	"1"	"NaN"	"NaN"	"NaN"	"1"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup3"	"0"	"NaN"	"NaN"	"NaN"	"0"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0.166666666666667"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0.997229916897507"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"0.997229916897507"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup1"	"NaN"	"1"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup3"	"NaN"	"0"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"correct"	"NaN"	"1"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup1"	"0"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"cup3"	"1"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0.428571428571429"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0.96551724137931"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"lef"	"247728"	"213231213"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"0.96551724137931"	"NaN"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"0"
"M3_man3_cup2-9"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup1"	"NaN"	"1"	"1"	"NaN"	"NaN"
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup3"	"NaN"	"0"	"0"	"NaN"	"NaN"
"M3_man3_cup1-11"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"correct"	"NaN"	"1"	"1"	"NaN"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0.138888888888889"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0.995539696699376"	"NaN"
"M3_man3_cup3-13"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"0.995539696699376"	"NaN"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup1"	"1"	"NaN"	"NaN"	"NaN"	"1"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup3"	"0"	"NaN"	"NaN"	"NaN"	"0"
"M3_man3_cup2-15"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"0.166666666666667"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"0.997229916897507"	"NaN"
"M3_man3_cup3-17"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"0.997229916897507"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"1"	"1"	"cup1"	"NaN"	"1"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"1"	"1"	"cup3"	"NaN"	"0"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-19"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"1"	"1"	"correct"	"NaN"	"1"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup1"	"0"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"cup3"	"1"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup2-21"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup1-23"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"0.428571428571429"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"0.96551724137931"	"NaN"
"M3_man3_cup3-25"	"ETPIP"	"M36"	"adul"	"1"	"m3"	"man3"	"rig"	"244984"	"223221222"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"0.96551724137931"	"NaN"
"F1_gir1_cup2-9"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-9"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup2-9"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-9"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"F1_gir1_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"1"
"F1_gir1_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"0"
"F1_gir1_cup1-11"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"1"
"F1_gir1_cup3-13"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-13"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup3-13"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-13"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup1-15"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-17"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"F1_gir1_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"0"
"F1_gir1_cup2-19"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"F1_gir1_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup1-21"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-23"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-23"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup2-23"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup2-23"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"F1_gir1_cup3-25"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_gir1_cup3-25"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_gir1_cup3-25"	"ETPIP"	"M36"	"peer"	"0"	"f1"	"gir1"	"lef"	"242356"	"213132123"	"darks"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
